Trigger Time: 999.6875 ms
time,x,y,z
367.5,46,-4,-10
367.8125,32,2,-24
368.125,10,14,-26
368.4375,28,0,-22
368.75,20,0,-46
369.0625,22,-8,-32
369.375,28,0,-32
369.6875,32,-2,-32
370,14,2,-20
370.3125,30,0,-18
370.625,48,-8,-22
370.9375,20,8,-32
371.25,24,-10,-44
371.5625,30,-4,-28
371.875,26,-4,-42
372.1875,26,0,-32
372.5,26,4,-32
372.8125,36,-10,-24
373.125,32,-6,-18
373.4375,20,-18,-34
373.75,42,-8,-8
374.0625,26,0,-64
374.375,14,0,-20
374.6875,24,0,-40
375,18,-4,-12
375.3125,32,-6,-24
375.625,28,4,-36
375.9375,34,-4,-26
376.25,18,10,-22
376.5625,22,0,-16
376.875,16,0,-28
377.1875,38,-24,-16
377.5,32,0,-4
377.8125,28,2,-26
378.125,28,-20,-28
378.4375,46,0,-32
378.75,36,-4,-30
379.0625,38,0,-24
379.375,34,-10,-22
379.6875,26,10,-48
380,38,-6,-24
380.3125,42,-8,-14
380.625,32,-12,-24
380.9375,30,-6,-36
381.25,20,0,-68
381.5625,30,-6,-32
381.875,28,0,-32
382.1875,22,-6,-34
382.5,28,0,-22
382.8125,32,0,-28
383.125,18,6,-46
383.4375,20,2,-46
383.75,26,0,-22
384.0625,18,-16,-58
384.375,14,18,-14
384.6875,28,-18,18
385,44,0,-26
385.3125,30,0,-40
385.625,32,0,-26
385.9375,24,0,-42
386.25,36,-12,-32
386.5625,38,-10,-10
386.875,54,-12,-16
387.1875,28,-8,-34
387.5,22,0,-16
387.8125,36,-4,-28
388.125,28,2,-30
388.4375,28,-6,-34
388.75,32,-4,-36
389.0625,16,0,-26
389.375,34,-8,-40
389.6875,10,4,-24
390,32,-10,-34
390.3125,34,-6,-24
390.625,48,-6,-20
390.9375,26,0,-10
391.25,28,-8,-24
391.5625,28,-4,-40
391.875,30,-10,-32
392.1875,32,2,-28
392.5,38,-4,-22
392.8125,28,0,-34
393.125,38,6,-8
393.4375,34,2,-14
393.75,30,0,16
394.0625,44,8,-38
394.375,28,0,-20
394.6875,34,-8,-30
395,38,0,-8
395.3125,32,0,-24
395.625,38,0,-22
395.9375,24,0,-26
396.25,28,0,-38
396.5625,36,8,-8
396.875,28,2,-34
397.1875,26,-8,8
397.5,46,-12,-50
397.8125,30,0,-30
398.125,26,-6,-12
398.4375,30,0,-30
398.75,22,0,-32
399.0625,26,-4,-42
399.375,30,-12,-36
399.6875,32,4,-20
400,22,-12,-16
400.3125,32,0,-34
400.625,18,10,-22
400.9375,30,0,-28
401.25,28,0,-30
401.5625,34,-4,-30
401.875,30,-4,-32
402.1875,16,6,-42
402.5,38,0,-20
402.8125,28,0,-34
403.125,36,-6,-20
403.4375,24,2,-38
403.75,30,0,-32
404.0625,24,-8,-16
404.375,32,-4,-26
404.6875,16,-8,-10
405,28,-6,-38
405.3125,14,0,-34
405.625,34,-4,-24
405.9375,24,-16,-24
406.25,26,-8,-34
406.5625,22,4,-34
406.875,30,16,-22
407.1875,30,-4,-44
407.5,20,0,-28
407.8125,30,-8,-28
408.125,26,0,-32
408.4375,26,0,-36
408.75,28,2,-22
409.0625,24,-10,-26
409.375,24,2,-36
409.6875,38,-14,-18
410,30,0,-38
410.3125,18,0,-34
410.625,34,0,-30
410.9375,30,6,-36
411.25,28,-2,-32
411.5625,30,0,-30
411.875,24,-8,-34
412.1875,32,-8,-30
412.5,26,-16,-32
412.8125,36,-4,-18
413.125,16,0,-34
413.4375,24,-10,-30
413.75,20,0,-32
414.0625,30,0,-26
414.375,30,-10,-26
414.6875,32,-4,-28
415,30,0,-26
415.3125,28,0,-28
415.625,26,0,-16
415.9375,24,0,-34
416.25,18,-4,-32
416.5625,48,-12,-4
416.875,26,4,-26
417.1875,46,-8,-6
417.5,38,0,-38
417.8125,30,-6,-28
418.125,28,0,-32
418.4375,34,0,-28
418.75,32,0,-32
419.0625,42,-4,-26
419.375,26,-14,-18
419.6875,18,0,-24
420,22,6,-52
420.3125,28,2,-34
420.625,8,16,-20
420.9375,26,0,-24
421.25,30,-4,-28
421.5625,30,0,-26
421.875,30,0,-34
422.1875,36,-4,-30
422.5,48,0,-34
422.8125,34,-24,-32
423.125,24,0,-36
423.4375,28,14,-62
423.75,22,6,-34
424.0625,30,0,-30
424.375,26,-4,-26
424.6875,30,0,-30
425,30,-2,-38
425.3125,36,-8,-24
425.625,38,0,-26
425.9375,42,-10,-18
426.25,28,-6,-34
426.5625,22,0,-36
426.875,32,0,-28
427.1875,54,-12,-46
427.5,32,0,-30
427.8125,28,-12,-6
428.125,32,0,-24
428.4375,18,0,-26
428.75,18,2,-40
429.0625,14,4,-26
429.375,34,0,-14
429.6875,24,0,-32
430,40,-14,-16
430.3125,26,2,-32
430.625,24,0,-32
430.9375,28,-16,-30
431.25,32,-2,-32
431.5625,26,-8,-40
431.875,22,6,-34
432.1875,32,-4,-20
432.5,48,-8,-44
432.8125,26,0,-30
433.125,26,-18,-18
433.4375,32,-16,-30
433.75,30,6,-10
434.0625,30,0,-28
434.375,26,0,-28
434.6875,30,-4,-32
435,30,-6,-26
435.3125,24,0,-18
435.625,24,0,-36
435.9375,14,12,-58
436.25,32,-8,-34
436.5625,18,0,-40
436.875,26,0,-32
437.1875,22,0,-46
437.5,18,-2,-28
437.8125,30,2,-30
438.125,22,0,-24
438.4375,22,0,-34
438.75,20,4,-40
439.0625,30,-4,-26
439.375,40,-10,0
439.6875,30,4,-26
440,16,0,6
440.3125,34,0,-20
440.625,30,16,-24
440.9375,18,6,-28
441.25,28,0,-28
441.5625,28,0,-32
441.875,32,0,-22
442.1875,34,-6,-26
442.5,24,-8,-32
442.8125,28,-8,-44
443.125,20,0,-42
443.4375,18,-16,-28
443.75,28,-18,-30
444.0625,46,0,-28
444.375,30,0,-28
444.6875,24,-14,-32
445,28,0,-34
445.3125,36,0,-10
445.625,20,4,-42
445.9375,8,14,-38
446.25,30,0,-28
446.5625,22,0,-16
446.875,38,-4,-8
447.1875,32,-4,-28
447.5,28,0,-4
447.8125,36,0,-14
448.125,34,0,-20
448.4375,18,0,-28
448.75,22,10,-48
449.0625,28,0,-48
449.375,50,-12,-30
449.6875,20,4,-28
450,22,2,0
450.3125,34,0,-22
450.625,28,0,-28
450.9375,12,-8,0
451.25,26,-8,-30
451.5625,38,0,-24
451.875,26,0,-18
452.1875,26,-12,-34
452.5,38,-8,-18
452.8125,54,-12,-38
453.125,12,4,-38
453.4375,28,0,-40
453.75,26,0,-28
454.0625,24,-6,-26
454.375,30,0,-42
454.6875,30,0,-26
455,20,2,-24
455.3125,22,6,-46
455.625,20,-10,-34
455.9375,36,-12,-18
456.25,32,0,-4
456.5625,44,-4,-42
456.875,28,0,-26
457.1875,28,-6,-34
457.5,32,0,-28
457.8125,32,-8,-26
458.125,20,0,-24
458.4375,30,-10,-18
458.75,36,4,-12
459.0625,26,4,-34
459.375,24,-4,-36
459.6875,52,-8,-54
460,20,-12,-46
460.3125,22,0,-28
460.625,28,12,-40
460.9375,18,0,-32
461.25,24,0,-36
461.5625,22,2,-48
461.875,28,0,-30
462.1875,28,18,-40
462.5,12,8,-68
462.8125,32,-4,-36
463.125,40,-8,-48
463.4375,30,0,-32
463.75,24,0,-26
464.0625,26,-4,-32
464.375,30,0,-30
464.6875,28,-4,-26
465,40,4,-26
465.3125,28,-6,-34
465.625,42,0,-22
465.9375,22,-8,-32
466.25,28,0,-16
466.5625,34,-20,-32
466.875,28,-4,-26
467.1875,30,0,-36
467.5,36,-14,-28
467.8125,20,2,-26
468.125,16,-8,-30
468.4375,30,0,-32
468.75,14,6,-50
469.0625,36,-8,-28
469.375,32,-4,-20
469.6875,38,-20,-24
470,30,0,-46
470.3125,20,2,-28
470.625,26,0,-30
470.9375,18,-12,-34
471.25,34,-2,-18
471.5625,12,8,-28
471.875,26,-4,-32
472.1875,30,-6,-18
472.5,32,10,0
472.8125,28,4,-28
473.125,28,0,-54
473.4375,26,0,-28
473.75,30,-10,-40
474.0625,32,-10,-30
474.375,24,4,-36
474.6875,24,-12,-30
475,40,-12,-18
475.3125,22,0,-32
475.625,36,-8,-8
475.9375,28,0,-28
476.25,42,-10,-34
476.5625,32,2,-20
476.875,24,12,-32
477.1875,28,2,-28
477.5,32,-2,-28
477.8125,38,0,-22
478.125,30,-10,-40
478.4375,24,-10,-28
478.75,22,4,-24
479.0625,42,-24,-40
479.375,30,0,-26
479.6875,26,-4,-56
480,26,-8,-28
480.3125,30,0,-44
480.625,28,0,-24
480.9375,22,0,-32
481.25,24,-12,-28
481.5625,30,0,-34
481.875,44,6,0
482.1875,22,8,-38
482.5,32,2,-34
482.8125,16,16,-40
483.125,34,0,-30
483.4375,24,-4,-24
483.75,18,0,-30
484.0625,26,-2,-38
484.375,34,-12,-34
484.6875,34,-6,-26
485,24,4,-22
485.3125,20,2,-36
485.625,30,0,-32
485.9375,20,0,-42
486.25,24,-18,-24
486.5625,32,-6,-32
486.875,36,0,-26
487.1875,32,-8,-28
487.5,34,0,-24
487.8125,32,0,-16
488.125,30,-16,-30
488.4375,30,-8,-32
488.75,22,-12,-42
489.0625,28,0,-30
489.375,20,-4,0
489.6875,44,0,-26
490,30,-4,-52
490.3125,32,0,-20
490.625,36,-2,-32
490.9375,36,-14,-30
491.25,22,-10,-28
491.5625,28,6,-42
491.875,58,-14,-24
492.1875,18,6,-30
492.5,16,-6,-28
492.8125,26,6,-56
493.125,28,-6,-32
493.4375,24,-4,-32
493.75,18,8,-30
494.0625,28,0,-20
494.375,26,-8,-34
494.6875,38,-16,-18
495,20,0,-20
495.3125,20,10,-38
495.625,30,0,-12
495.9375,24,-4,-24
496.25,32,0,-32
496.5625,10,0,-38
496.875,24,-8,-26
497.1875,30,0,-28
497.5,18,0,-40
497.8125,34,0,-22
498.125,18,6,-48
498.4375,42,-6,-14
498.75,36,0,0
499.0625,46,-6,-32
499.375,28,-12,0
499.6875,40,-4,-42
500,26,0,-32
500.3125,30,0,-34
500.625,38,0,-28
500.9375,24,0,-34
501.25,42,-4,-20
501.5625,20,2,-28
501.875,46,-6,-6
502.1875,18,8,-26
502.5,12,0,-44
502.8125,30,0,-34
503.125,26,-8,-18
503.4375,30,0,-24
503.75,28,-6,-24
504.0625,24,-2,-34
504.375,36,0,-24
504.6875,34,-4,-32
505,44,-10,-28
505.3125,38,-18,-38
505.625,30,2,-8
505.9375,42,0,-26
506.25,26,-12,-28
506.5625,30,0,-22
506.875,28,0,-32
507.1875,36,-4,-22
507.5,30,-14,-20
507.8125,38,-14,-30
508.125,30,-8,-34
508.4375,22,22,-32
508.75,26,0,-26
509.0625,30,0,-24
509.375,30,0,-28
509.6875,30,-8,-32
510,24,0,-34
510.3125,24,-10,-32
510.625,30,0,-22
510.9375,38,-26,-30
511.25,34,-20,-14
511.5625,28,0,0
511.875,52,-10,-28
512.1875,32,0,-46
512.5,16,8,-26
512.8125,32,0,-36
513.125,32,-8,-26
513.4375,24,0,-26
513.75,32,0,-24
514.0625,22,-16,-30
514.375,22,8,-40
514.6875,56,-16,-20
515,28,-10,-28
515.3125,48,-10,-36
515.625,28,-4,-32
515.9375,28,-4,-32
516.25,30,-4,-18
516.5625,24,-14,-30
516.875,28,0,-26
517.1875,38,-2,-16
517.5,24,6,-42
517.8125,54,-14,-28
518.125,16,6,-26
518.4375,26,0,-36
518.75,20,0,-30
519.0625,34,10,-36
519.375,22,0,4
519.6875,24,-4,-34
520,24,0,-32
520.3125,40,-6,-22
520.625,34,0,-16
520.9375,40,8,-2
521.25,28,-10,-28
521.5625,30,2,-44
521.875,16,-10,-30
522.1875,28,0,-34
522.5,18,-8,-6
522.8125,22,0,-40
523.125,24,0,-26
523.4375,26,-10,-38
523.75,20,-14,-38
524.0625,38,-2,-8
524.375,14,24,-32
524.6875,38,-6,-28
525,24,0,-52
525.3125,36,0,-30
525.625,8,-8,-8
525.9375,24,-4,-36
526.25,36,-4,-24
526.5625,36,-12,-32
526.875,28,-8,-38
527.1875,28,0,-26
527.5,40,-4,0
527.8125,28,6,-26
528.125,48,-6,0
528.4375,32,0,-32
528.75,24,14,-32
529.0625,24,0,-34
529.375,28,0,-38
529.6875,30,-12,-30
530,40,-14,-34
530.3125,26,0,-44
530.625,42,0,-32
530.9375,30,8,-10
531.25,40,0,-34
531.5625,30,-12,6
531.875,46,0,-30
532.1875,26,0,-38
532.5,24,-6,-26
532.8125,26,2,-24
533.125,16,6,-20
533.4375,36,-10,-12
533.75,18,0,-36
534.0625,20,4,-44
534.375,20,6,-10
534.6875,34,-24,-20
535,26,0,-24
535.3125,14,-4,-28
535.625,24,0,-32
535.9375,22,0,-26
536.25,30,-4,-34
536.5625,42,-8,-30
536.875,34,-6,-12
537.1875,14,20,-28
537.5,40,-6,-32
537.8125,16,0,0
538.125,40,0,-26
538.4375,30,-10,-28
538.75,26,0,2
539.0625,26,0,-28
539.375,30,-6,-30
539.6875,20,6,-38
540,26,-18,-34
540.3125,38,-8,-18
540.625,28,0,0
540.9375,42,-8,-46
541.25,30,-10,-38
541.5625,28,0,-24
541.875,26,-10,-28
542.1875,34,-2,-32
542.5,36,-8,-26
542.8125,18,0,-28
543.125,26,0,-10
543.4375,22,0,-56
543.75,42,-8,-26
544.0625,20,8,-28
544.375,28,0,-34
544.6875,30,-4,-58
545,24,-6,-28
545.3125,24,-2,-30
545.625,30,-10,-28
545.9375,20,2,-26
546.25,28,-14,-38
546.5625,28,4,-26
546.875,36,-4,-8
547.1875,36,-6,0
547.5,46,-8,-26
547.8125,24,0,-30
548.125,26,12,-26
548.4375,30,-2,-24
548.75,26,0,-30
549.0625,30,0,-34
549.375,36,-12,-34
549.6875,24,4,-44
550,30,-4,-20
550.3125,38,-4,4
550.625,34,0,-24
550.9375,48,-4,-52
551.25,34,-4,-30
551.5625,26,10,-26
551.875,26,-14,-30
552.1875,34,-4,-32
552.5,22,0,-32
552.8125,20,-12,-32
553.125,30,-8,-16
553.4375,24,-4,-30
553.75,18,-16,-8
554.0625,24,6,-26
554.375,28,10,-50
554.6875,26,0,-32
555,22,-8,-30
555.3125,16,4,-30
555.625,24,2,-26
555.9375,16,0,-32
556.25,34,-8,-32
556.5625,50,-12,-10
556.875,24,10,-44
557.1875,28,0,0
557.5,40,-6,-24
557.8125,32,-6,-32
558.125,30,-6,-30
558.4375,34,0,-24
558.75,32,0,-22
559.0625,32,0,-34
559.375,32,-2,-20
559.6875,32,-12,-40
560,36,0,-32
560.3125,24,0,-40
560.625,16,-14,-54
560.9375,26,0,-26
561.25,24,14,-26
561.5625,20,0,-28
561.875,34,-12,-32
562.1875,22,-2,-40
562.5,8,8,-32
562.8125,40,-6,-20
563.125,44,0,-24
563.4375,38,2,-26
563.75,24,0,-24
564.0625,30,0,-64
564.375,28,0,-32
564.6875,34,0,-42
565,28,-8,-28
565.3125,32,0,-18
565.625,28,0,-28
565.9375,28,0,-40
566.25,16,0,-32
566.5625,28,-6,-32
566.875,24,0,-40
567.1875,32,-16,-32
567.5,28,-6,-30
567.8125,24,-14,-32
568.125,34,0,-26
568.4375,22,4,-34
568.75,28,2,-32
569.0625,30,0,-16
569.375,28,0,-28
569.6875,26,-4,-38
570,22,-4,-32
570.3125,30,0,-6
570.625,32,0,-20
570.9375,24,0,-30
571.25,32,-10,-28
571.5625,22,-12,-38
571.875,42,-8,-6
572.1875,38,-12,16
572.5,52,-12,-10
572.8125,30,0,-28
573.125,24,4,-26
573.4375,24,0,-34
573.75,32,-6,-32
574.0625,42,-12,-36
574.375,24,0,-34
574.6875,38,-8,-32
575,34,-6,-20
575.3125,38,-10,-12
575.625,28,4,-30
575.9375,18,8,-34
576.25,22,-8,-22
576.5625,26,-12,-6
576.875,26,0,-32
577.1875,24,-2,-28
577.5,38,0,-26
577.8125,28,-6,-42
578.125,14,6,-54
578.4375,34,-4,-18
578.75,38,-26,-34
579.0625,32,-10,-26
579.375,32,0,-26
579.6875,26,0,-32
580,28,0,-34
580.3125,18,0,-26
580.625,28,0,-28
580.9375,30,0,-26
581.25,28,-12,-42
581.5625,20,12,-46
581.875,32,-4,-48
582.1875,24,-4,-36
582.5,28,-4,-40
582.8125,16,-6,-14
583.125,32,-4,-28
583.4375,24,-4,-28
583.75,28,-6,-22
584.0625,34,2,-20
584.375,40,-6,-24
584.6875,38,4,-14
585,24,-18,-12
585.3125,26,-10,-30
585.625,30,8,-58
585.9375,26,-4,-32
586.25,24,0,-36
586.5625,30,-8,-36
586.875,22,2,-18
587.1875,30,0,-26
587.5,22,6,-14
587.8125,24,10,-38
588.125,30,-16,-30
588.4375,36,-16,-32
588.75,32,-6,0
589.0625,40,0,-30
589.375,36,-4,-26
589.6875,28,-4,-34
590,24,-6,-36
590.3125,16,4,-32
590.625,24,-10,-32
590.9375,32,-6,-38
591.25,6,18,-30
591.5625,20,4,-28
591.875,24,0,-28
592.1875,38,-4,-14
592.5,26,2,-36
592.8125,26,-4,-32
593.125,24,2,-30
593.4375,24,0,-16
593.75,36,-6,-26
594.0625,28,0,-30
594.375,26,-6,-28
594.6875,42,-28,-34
595,24,0,-40
595.3125,24,0,-16
595.625,26,-16,-30
595.9375,32,-4,-30
596.25,32,-2,-24
596.5625,30,-14,-28
596.875,32,-8,-26
597.1875,42,0,-14
597.5,26,0,-40
597.8125,26,-12,-50
598.125,24,16,-30
598.4375,32,-10,0
598.75,38,0,-32
599.0625,32,-4,-30
599.375,16,0,-24
599.6875,26,0,-18
600,42,-2,-20
600.3125,36,-4,-10
600.625,30,0,-14
600.9375,14,8,-46
601.25,30,-4,-32
601.5625,12,20,-40
601.875,28,-6,-26
602.1875,26,0,-40
602.5,30,-8,-26
602.8125,24,0,-32
603.125,22,-8,-34
603.4375,32,0,-24
603.75,20,4,-50
604.0625,28,-6,-26
604.375,24,0,-58
604.6875,18,22,-14
605,30,0,0
605.3125,10,0,-26
605.625,34,-4,-30
605.9375,24,-8,-26
606.25,20,0,-26
606.5625,44,0,-20
606.875,26,0,-40
607.1875,14,10,-50
607.5,36,2,-10
607.8125,34,0,-28
608.125,40,0,-40
608.4375,28,-10,-30
608.75,42,0,-28
609.0625,20,0,-34
609.375,30,2,-14
609.6875,44,0,-22
610,30,-12,-20
610.3125,30,-10,-32
610.625,34,-16,-32
610.9375,28,8,-32
611.25,42,-6,-48
611.5625,30,-6,-28
611.875,46,0,-4
612.1875,26,-4,-24
612.5,24,-10,-22
612.8125,28,-10,-36
613.125,18,6,-52
613.4375,24,0,-36
613.75,18,-8,-36
614.0625,16,8,-22
614.375,28,0,-22
614.6875,24,12,-46
615,22,2,-30
615.3125,36,-6,-26
615.625,24,-4,-24
615.9375,28,-4,-34
616.25,26,-12,-28
616.5625,30,-12,-36
616.875,30,-6,-34
617.1875,14,22,-24
617.5,24,-2,-22
617.8125,24,0,-16
618.125,42,2,-26
618.4375,32,10,-38
618.75,26,4,-22
619.0625,30,-8,-34
619.375,14,6,-30
619.6875,24,4,-44
620,34,-6,-28
620.3125,16,0,-32
620.625,26,0,-14
620.9375,28,0,-22
621.25,52,4,-44
621.5625,30,-4,-30
621.875,30,14,-32
622.1875,14,6,-34
622.5,34,-4,-34
622.8125,38,-8,-24
623.125,32,0,-30
623.4375,16,10,-58
623.75,24,-8,-36
624.0625,34,-6,-32
624.375,18,10,-24
624.6875,30,8,0
625,30,-10,-6
625.3125,26,0,-30
625.625,30,0,-32
625.9375,32,-8,-22
626.25,42,-6,-20
626.5625,26,0,-46
626.875,22,0,-28
627.1875,24,0,-10
627.5,42,-10,-48
627.8125,28,0,-30
628.125,28,6,-28
628.4375,28,0,-30
628.75,30,-4,-32
629.0625,28,-14,-28
629.375,22,0,-34
629.6875,32,-8,-44
630,24,0,-26
630.3125,40,-16,-44
630.625,36,-8,-32
630.9375,20,0,-16
631.25,30,0,-26
631.5625,24,8,-32
631.875,30,-14,-34
632.1875,28,2,-36
632.5,38,-8,-34
632.8125,24,4,-38
633.125,20,2,-50
633.4375,24,2,-42
633.75,52,-10,-26
634.0625,42,10,-8
634.375,36,0,-26
634.6875,34,-10,0
635,50,0,-30
635.3125,24,0,-32
635.625,16,0,-24
635.9375,30,-8,-36
636.25,20,2,-28
636.5625,32,0,-24
636.875,30,0,-32
637.1875,18,6,-20
637.5,26,-8,-28
637.8125,16,-6,-40
638.125,24,-8,-20
638.4375,28,-4,-30
638.75,28,0,-8
639.0625,36,0,-20
639.375,36,-4,-32
639.6875,34,0,-32
640,40,2,-8
640.3125,24,8,-36
640.625,12,22,-24
640.9375,28,-8,-22
641.25,34,-4,-42
641.5625,16,-8,-18
641.875,30,0,-20
642.1875,30,0,-26
642.5,30,-2,-34
642.8125,28,-4,-30
643.125,34,-6,-32
643.4375,52,-16,-12
643.75,28,0,-34
644.0625,30,-16,6
644.375,42,8,2
644.6875,28,6,-28
645,28,-10,-28
645.3125,46,-6,-6
645.625,30,0,-32
645.9375,22,2,-36
646.25,20,2,-26
646.5625,26,-14,-32
646.875,32,-8,-24
647.1875,24,8,-20
647.5,30,-8,-32
647.8125,32,0,-30
648.125,16,-10,-16
648.4375,30,12,-32
648.75,22,0,-30
649.0625,22,0,-26
649.375,22,0,-22
649.6875,28,2,-42
650,20,0,-36
650.3125,22,2,-40
650.625,8,24,-30
650.9375,28,0,-28
651.25,48,-10,-38
651.5625,20,-6,-20
651.875,32,0,-28
652.1875,30,0,-30
652.5,26,0,-42
652.8125,18,0,-24
653.125,24,-4,-24
653.4375,30,0,-26
653.75,48,0,-8
654.0625,34,-8,-22
654.375,30,0,-44
654.6875,30,0,-36
655,24,0,-36
655.3125,24,-4,-32
655.625,34,-4,-20
655.9375,36,-8,-26
656.25,24,0,-30
656.5625,40,6,-16
656.875,22,4,-44
657.1875,50,-6,-24
657.5,18,14,-30
657.8125,14,-4,-4
658.125,38,-6,-8
658.4375,24,-4,-26
658.75,32,-8,-18
659.0625,30,0,-30
659.375,24,0,-32
659.6875,46,0,-22
660,18,10,-44
660.3125,26,2,-26
660.625,20,-12,-44
660.9375,30,2,-32
661.25,30,6,-52
661.5625,28,0,-32
661.875,22,-6,-24
662.1875,22,0,-36
662.5,30,-8,-38
662.8125,22,0,-32
663.125,44,-6,-20
663.4375,40,-6,-6
663.75,54,-10,-24
664.0625,24,-4,-18
664.375,30,0,-34
664.6875,32,-6,-32
665,28,-8,-30
665.3125,22,-6,-26
665.625,28,-4,-26
665.9375,30,-14,-34
666.25,24,0,-16
666.5625,22,-18,-30
666.875,18,6,-42
667.1875,30,-14,-38
667.5,22,-14,-36
667.8125,28,6,-38
668.125,30,0,-28
668.4375,18,-6,-28
668.75,18,4,-24
669.0625,26,2,-16
669.375,20,0,-32
669.6875,34,-12,-24
670,24,0,-30
670.3125,46,-12,-40
670.625,22,0,-32
670.9375,30,0,-12
671.25,26,-10,-28
671.5625,46,0,-16
671.875,30,-2,-24
672.1875,28,-2,-34
672.5,24,-8,-32
672.8125,36,0,-16
673.125,46,-6,-16
673.4375,40,-14,-18
673.75,26,0,-14
674.0625,26,-4,-36
674.375,16,-12,-38
674.6875,32,-8,-30
675,46,0,-26
675.3125,28,0,-36
675.625,18,0,-22
675.9375,24,0,-32
676.25,52,-6,-24
676.5625,18,16,-40
676.875,32,-8,-30
677.1875,32,14,-6
677.5,38,0,-20
677.8125,22,0,14
678.125,34,0,-22
678.4375,26,-4,-30
678.75,22,2,-40
679.0625,36,0,-22
679.375,34,-4,-22
679.6875,42,-8,-30
680,28,2,-24
680.3125,16,-10,-34
680.625,24,-16,-10
680.9375,34,-10,-20
681.25,30,0,-36
681.5625,30,0,-28
681.875,34,0,-40
682.1875,24,-6,-32
682.5,34,-2,-26
682.8125,46,-2,-22
683.125,24,0,-36
683.4375,38,0,0
683.75,22,10,-38
684.0625,28,-4,-38
684.375,26,-14,-16
684.6875,32,0,-26
685,22,10,-26
685.3125,28,-8,-26
685.625,30,4,-20
685.9375,34,0,-18
686.25,28,0,-14
686.5625,16,-24,-38
686.875,18,6,-42
687.1875,28,32,-50
687.5,14,14,-20
687.8125,24,0,-36
688.125,22,0,-28
688.4375,32,0,-34
688.75,22,0,-38
689.0625,22,6,-34
689.375,12,12,-28
689.6875,26,2,-30
690,36,-4,-32
690.3125,36,-8,-8
690.625,28,2,-42
690.9375,22,-12,-24
691.25,28,-4,-26
691.5625,26,12,-26
691.875,24,4,-28
692.1875,32,4,-30
692.5,34,0,-28
692.8125,32,0,-32
693.125,20,-22,-32
693.4375,38,-8,-34
693.75,34,18,16
694.0625,52,-4,-12
694.375,36,-4,-26
694.6875,28,0,-34
695,18,2,-32
695.3125,32,-10,-30
695.625,34,2,-20
695.9375,20,0,-50
696.25,32,-10,-34
696.5625,48,-12,-24
696.875,28,0,-38
697.1875,22,-16,-24
697.5,24,0,-24
697.8125,30,0,-28
698.125,28,0,-30
698.4375,26,-4,-32
698.75,30,0,-20
699.0625,22,0,-24
699.375,26,-8,-28
699.6875,30,-8,-24
700,22,-8,-20
700.3125,32,0,-40
700.625,18,0,-52
700.9375,24,0,-44
701.25,18,0,-32
701.5625,32,0,-30
701.875,34,-8,-24
702.1875,26,2,-40
702.5,20,2,-28
702.8125,34,-10,-16
703.125,44,-10,-32
703.4375,38,-8,0
703.75,34,-6,-34
704.0625,30,-4,-26
704.375,32,0,-8
704.6875,30,0,-30
705,30,0,-46
705.3125,24,-6,-20
705.625,28,0,-20
705.9375,22,-10,-34
706.25,24,-14,-32
706.5625,26,0,-40
706.875,10,24,-36
707.1875,30,-8,-24
707.5,26,0,2
707.8125,24,0,-26
708.125,24,-12,-32
708.4375,38,0,-46
708.75,32,-10,-26
709.0625,40,-4,-24
709.375,20,0,-46
709.6875,22,-2,-34
710,26,6,-34
710.3125,28,-16,-60
710.625,20,16,-32
710.9375,28,-12,8
711.25,46,0,-30
711.5625,26,4,-34
711.875,28,0,-30
712.1875,18,0,-28
712.5,30,-2,-34
712.8125,22,0,-38
713.125,30,6,-4
713.4375,26,0,-32
713.75,18,6,-30
714.0625,14,0,-36
714.375,40,0,-28
714.6875,28,14,-30
715,18,8,8
715.3125,30,0,-26
715.625,44,-4,-22
715.9375,24,-8,-32
716.25,30,14,-26
716.5625,36,2,-6
716.875,30,-18,18
717.1875,56,-14,-18
717.5,34,-4,-38
717.8125,22,0,-34
718.125,24,-6,-32
718.4375,26,-6,-38
718.75,32,0,-24
719.0625,28,-4,-24
719.375,34,0,-16
719.6875,46,-8,-26
720,40,-12,-30
720.3125,30,2,-34
720.625,12,0,-12
720.9375,38,0,-30
721.25,22,14,-28
721.5625,14,4,-28
721.875,28,-2,-28
722.1875,38,0,-18
722.5,34,-8,-20
722.8125,40,-14,-30
723.125,24,0,-18
723.4375,32,-4,-12
723.75,14,16,-28
724.0625,26,12,-8
724.375,24,2,-30
724.6875,28,-4,-16
725,34,0,-26
725.3125,28,-10,-22
725.625,26,-6,-34
725.9375,48,-4,-22
726.25,30,0,-38
726.5625,14,14,-24
726.875,32,-10,-26
727.1875,24,-4,-34
727.5,26,0,-22
727.8125,28,6,-26
728.125,24,0,-24
728.4375,32,0,-26
728.75,20,0,-22
729.0625,30,0,-16
729.375,26,14,-32
729.6875,32,-10,-38
730,32,0,-60
730.3125,14,4,-30
730.625,28,0,-28
730.9375,34,0,-28
731.25,32,0,-34
731.5625,22,0,-26
731.875,36,0,-22
732.1875,42,-8,-22
732.5,24,0,-18
732.8125,20,0,-30
733.125,38,2,0
733.4375,26,0,-28
733.75,48,-14,-52
734.0625,26,-4,-28
734.375,28,-22,-30
734.6875,22,0,-34
735,30,0,-38
735.3125,26,-4,-34
735.625,34,-6,-42
735.9375,32,-6,-28
736.25,30,-6,-48
736.5625,36,-6,-44
736.875,22,-4,-38
737.1875,30,2,-22
737.5,30,0,-8
737.8125,30,0,-26
